Min Dist,Classification
8.49161148,INF
8.4919281,INF
8.49282646,INF
8.49358082,INF
8.49388313,INF
8.4940567,INF
8.4947834,INF
8.49498558,INF
8.49544144,INF
8.49552631,INF
8.49611187,INF
8.4962244,IND
8.49654007,INF
8.49681091,IND
8.49979401,INF
8.50176907,INF
8.5018568,INF
8.50308704,INF
8.50315189,INF
8.50391769,INF
8.50573444,INF
8.50675392,INF
8.50784111,INF
8.50797844,INF
8.50862503,INF
8.50865078,INF
8.50884342,INF
8.51035404,INF
8.5104475,INF
8.51119328,INF
8.51139641,INF
8.51223755,IND
8.51246929,INF
8.51266861,INF
8.51403999,INF
8.51437092,INF
8.51526546,INF
8.51549911,INF
8.51737118,INF
8.51744461,INF
8.51776695,INF
8.52147865,INF
8.521492,INF
8.5215559,INF
8.52326012,INF
8.52362347,INF
8.52379704,INF
8.52396107,IND
8.52558613,IND
8.52649307,IND
8.52693462,INF
8.52822399,INF
8.52822495,INF
8.52875233,INF
8.53089619,INF
8.53139019,INF
8.53140354,INF
8.53150082,INF
8.53225803,INF
8.53560829,INF
8.53573513,INF
8.53679752,IND
8.5373497,INF
8.53744316,INF
8.53782845,INF
8.53900051,INF
8.53984547,INF
8.54149628,INF
8.54165554,INF
8.54362679,INF
8.54456043,IND
8.54486847,INF
8.5450964,INF
8.54653168,INF
8.54800797,INF
8.54805183,INF
8.54837704,INF
8.55448437,INF
8.55465412,INF
8.55486298,INF
8.55522346,INF
8.5563736,INF
8.55841255,INF
8.56016445,IND
8.5628109,INF
8.56361008,INF
8.56655788,INF
8.56800461,INF
8.56836891,IND
8.57323074,INF
8.57523346,INF
8.57573414,INF
8.57663822,INF
8.5773735,INF
8.57961655,INF
8.57961655,IND
8.58013725,INF
8.58105755,INF
8.58120918,INF
8.58188534,INF
8.58258629,IND
8.58289814,INF
8.58449745,INF
8.58494282,INF
8.58767509,INF
8.58796883,IND
8.58875942,INF
8.58885002,INF
8.5900774,IND
8.59051991,INF
8.59147644,INF
8.59263802,INF
8.5929594,INF
8.59521198,INF
8.59538841,IND
8.59557819,INF
8.5962925,INF
8.59695053,INF
8.59701252,IND
8.59721375,IND
8.5989666,INF
8.59979057,INF
8.59992886,INF
8.60002041,IND
8.60070515,INF
8.60160542,INF
8.60189819,INF
8.60212708,INF
8.60303307,INF
8.6030407,IND
8.6049242,INF
8.60561466,INF
8.60619736,IND
8.6068058,INF
8.60743523,INF
8.60913658,INF
8.60969067,INF
8.61034679,INF
8.61114502,INF
8.61166668,INF
8.61218166,INF
8.61247921,INF
8.61278725,INF
8.61422157,IND
8.61508465,INF
8.6159153,INF
8.61695957,INF
8.61789989,INF
8.62000465,INF
8.62071514,INF
8.62111664,INF
8.62190533,INF
8.62229824,INF
8.62264347,INF
8.62303352,INF
8.62387943,IND
8.62409496,INF
8.62473392,INF
8.62526703,INF
8.6258688,INF
8.62700939,INF
8.62741566,INF
8.62806416,INF
8.62905693,INF
8.62939739,INF
8.62949085,INF
8.63044643,INF
8.63107681,INF
8.63113022,INF
8.63134766,INF
8.6319437,INF
8.63215542,INF
8.6337862,INF
8.63393688,INF
8.63449192,INF
8.63524628,IND
8.63525772,INF
8.63603306,IND
8.63836193,IND
8.63892746,INF
8.63993645,INF
8.64165306,INF
8.64258575,INF
8.64344788,INF
8.64357567,INF
8.64404202,INF
8.64465904,IND
8.64530659,INF
8.64823055,INF
8.64839745,IND
8.64871979,INF
8.64882278,INF
8.64910603,INF
8.65051556,INF
8.65263271,IND
8.65266991,INF
8.6529665,IND
8.65329361,INF
8.653759,INF
8.65602303,INF
8.65607834,IND
8.65736294,INF
8.65891552,INF
8.65923691,INF
8.66054058,INF
8.660779,INF
8.66193676,INF
8.66361618,INF
8.66586018,INF
8.66622353,INF
8.66840649,INF
8.67113304,INF
8.67241001,IND
8.67266464,INF
8.67422009,INF
8.67447376,IND
8.67454338,INF
8.67649841,INF
8.67693996,IND
8.67731285,INF
8.67813015,INF
8.67932796,INF
8.68046761,INF
8.68073559,IND
8.68158913,INF
8.68166447,INF
8.68580151,INF
8.68584824,INF
8.6879425,INF
8.68813515,INF
8.6881609,INF
8.68845749,INF
8.68891811,INF
8.68895626,INF
8.69322968,INF
8.69340134,INF
8.69456768,INF
8.69629288,INF
8.69658661,INF
8.69674492,INF
8.69732857,IND
8.69796753,INF
8.69805717,INF
8.70212746,INF
8.70217896,INF
8.70270634,INF
8.70360088,IND
8.70391464,INF
8.70527458,INF
8.70619488,INF
8.70637226,IND
8.71089935,INF
8.71360874,INF
8.71397781,IND
8.7151022,INF
8.71539593,INF
8.71561813,INF
8.71847534,INF
8.72015285,INF
8.72090149,IND
8.72107887,INF
8.72177124,IND
8.72251511,INF
8.7228241,INF
8.72317028,INF
8.72376823,INF
8.72435951,INF
8.72537136,INF
8.72578716,INF
8.72609329,INF
8.72637844,INF
8.72737694,INF
8.72891903,INF
8.73015881,INF
8.73031235,INF
8.73101997,INF
8.73112392,INF
8.73450851,INF
8.73460484,INF
8.73474503,INF
8.73513126,INF
8.73523331,INF
8.73541355,INF
8.73547649,INF
8.7363348,INF
8.73651791,INF
8.73726559,INF
8.73785114,INF
8.73789215,INF
8.74058056,INF
8.74174118,INF
8.74297333,IND
8.74297333,IND
8.74297333,IND
8.74297333,INF
8.74324989,INF
8.74470043,INF
8.74477577,INF
8.74489784,INF
8.74512768,IND
8.74585915,INF
8.745965,IND
8.74714088,INF
8.74865723,INF
8.7488308,INF
8.74955559,INF
8.7501545,INF
8.7527914,IND
8.75299263,INF
8.75322151,INF
8.75426102,INF
8.75573444,INF
8.75956631,INF
8.76183701,INF
8.76255989,INF
8.76476765,INF
8.76513195,INF
8.76756477,INF
8.7684412,INF
8.76935196,INF
8.77073765,IND
8.77092934,IND
8.77107525,INF
8.77409077,IND
8.7743721,INF
8.77548409,INF
8.77577972,INF
8.77642155,INF
8.776968,IND
8.77735329,INF
8.77744389,IND
8.77853584,INF
8.77909184,INF
8.77914429,INF
8.780797,INF
8.78099728,INF
8.78115177,INF
8.78129292,INF
8.78288364,INF
8.7837038,INF
8.78414917,INF
8.78430367,INF
8.78632259,INF
8.78728104,INF
8.78750134,INF
8.7886734,INF
8.7904129,INF
8.79045963,INF
8.79231453,INF
8.79382038,INF
8.79615307,INF
8.79660606,INF
8.79835701,IND
8.79841137,INF
8.80035973,INF
8.80156422,INF
8.80453491,INF
8.80923939,INF
8.80923939,INF
8.8095026,IND
8.80972481,INF
8.80974579,IND
8.81045818,INF
8.81169224,INF
8.8117466,IND
8.8120594,INF
8.81253624,INF
8.8125782,IND
8.81258202,INF
8.81338024,INF
8.8137331,INF
8.81449413,INF
8.81509018,INF
8.81578827,INF
8.81654549,INF
8.81661797,INF
8.82122517,IND
8.82171917,IND
8.82645893,INF
8.82779408,INF
8.82878494,INF
8.83010387,INF
8.83012009,INF
8.83279419,INF
8.83311844,INF
8.8368969,INF
8.83779335,INF
8.83789253,IND
8.83953285,INF
8.84162235,INF
8.84201527,IND
8.84221172,INF
8.84340858,INF
8.84361839,INF
8.84445381,INF
8.84493351,INF
8.845994,INF
8.84665489,INF
8.84769917,INF
8.84930325,INF
8.8505106,INF
8.85057831,INF
8.85173512,INF
8.85337543,INF
8.85348797,INF
8.85378361,INF
8.85417175,INF
8.85485935,INF
8.85494518,INF
8.85621071,INF
8.85621071,INF
8.85621071,INF
8.85621071,INF
8.85699844,INF
8.85814857,INF
8.85906315,INF
8.85970116,INF
8.86219406,INF
8.86473465,INF
8.86573124,INF
8.86722088,INF
8.86732006,INF
8.86920834,INF
8.8697958,INF
8.87016392,INF
8.8701992,INF
8.870368,INF
8.87093067,INF
8.8721838,INF
8.87251282,INF
8.87334061,INF
8.87413025,IND
8.87596416,IND
8.87605,INF
8.87662888,INF
8.8776865,INF
8.87797928,INF
8.87903404,IND
8.87950516,INF
8.8797617,INF
8.88033104,INF
8.88039494,INF
8.88053799,INF
8.88257408,IND
8.88527298,INF
8.88615894,IND
8.88690853,INF
8.8872633,IND
8.88819122,INF
8.88892174,INF
8.88905525,INF
8.89255238,INF
8.89476585,INF
8.89824104,INF
8.89959621,INF
8.90678978,INF
8.90770054,INF
8.90932846,INF
8.90954018,INF
8.91064167,INF
8.91153336,INF
8.91331482,INF
8.91406727,INF
8.91423702,INF
8.91730595,INF
8.92080498,INF
8.92088509,INF
8.92163658,INF
8.92424393,INF
8.92550087,INF
8.92839622,INF
8.92914486,INF
8.92921925,INF
8.93051243,INF
8.93094444,INF
8.9320364,INF
8.93405437,INF
8.93424225,INF
8.93507862,INF
8.93575573,IND
8.93661976,IND
8.93950844,INF
8.94033813,INF
8.94118118,INF
8.94217587,INF
8.94271183,INF
8.94323349,INF
8.94604874,INF
8.94685555,INF
8.94983387,INF
8.95149803,INF
8.95314598,INF
8.95428562,INF
8.95480061,INF
8.95587635,INF
8.95812225,INF
8.9587059,INF
8.96112633,IND
8.96138859,INF
8.96220207,INF
8.9626255,INF
8.96392536,INF
8.96433258,INF
8.96500111,INF
8.96674919,INF
8.96716404,INF
8.97049141,INF
8.97171307,INF
8.97385883,INF
8.9746151,INF
8.97523022,INF
8.97646523,INF
8.97668457,IND
8.97726917,INF
8.97796059,INF
8.9783659,INF
8.98075581,INF
8.98225689,INF
8.9828825,INF
8.98313141,INF
8.98505688,IND
8.98579693,INF
8.98605442,INF
8.9862566,INF
8.98632145,INF
8.98950768,IND
8.98958874,INF
8.9897728,INF
8.99084854,INF
8.99193859,INF
8.99393272,INF
8.99393272,INF
8.99417782,INF
8.99453831,INF
8.99458027,INF
8.99478626,INF
8.9966259,IND
8.99743271,INF
9.00115776,INF
9.0017395,INF
9.0026722,INF
9.00299931,INF
9.00503254,INF
9.00556946,INF
9.00714302,INF
9.00784302,INF
9.00948906,INF
9.01055527,INF
9.01076317,INF
9.01241398,INF
9.01294422,INF
9.01437187,INF
9.01455688,INF
9.01466942,INF
9.01485729,INF
9.01495171,INF
9.0154314,INF
9.01657391,IND
9.01683998,INF
9.01797676,INF
9.01852608,INF
9.0197897,IND
9.02035046,INF
9.02217674,INF
9.02427292,INF
9.02444363,INF
9.02529526,INF
9.02563095,INF
9.02689552,INF
9.02722836,INF
9.0273428,INF
9.02766037,INF
9.0278368,INF
9.02806473,IND
9.02913952,IND
9.02942848,INF
9.0301199,IND
9.03204346,IND
9.03225994,INF
9.03316879,INF
9.03354073,INF
9.03502464,INF
9.03690052,INF
9.03840446,IND
9.03926754,INF
9.03953266,INF
9.03963757,IND
9.04069424,IND
9.04071903,INF
9.04100609,INF
9.04139042,IND
9.04211903,INF
9.04249382,INF
9.04259109,INF
9.04273796,INF
9.04340649,INF
9.04372787,INF
9.04373264,IND
9.04425526,INF
9.04449654,INF
9.04471588,IND
9.04609585,IND
9.04743099,INF
9.04756832,INF
9.04780865,INF
9.04848099,INF
9.04868793,INF
9.05156517,IND
9.05285168,INF
9.05297565,INF
9.05306721,INF
9.05375004,INF
9.05399609,IND
9.05439472,IND
9.05479717,INF
9.05560112,INF
9.05743217,INF
9.05764484,INF
9.06000328,INF
9.06050968,INF
9.06052208,INF
9.06086445,INF
9.06106663,INF
9.06204605,INF
9.06229687,INF
9.0631218,INF
9.06321526,INF
9.06384087,INF
9.0641613,INF
9.06481552,INF
9.06516171,INF
9.06613255,INF
9.06631851,INF
9.06649685,INF
9.06674576,INF
9.06758785,INF
9.06825161,INF
9.06855679,INF
9.06945515,INF
9.07005215,INF
9.07208824,INF
9.07394791,INF
9.07417488,IND
9.07508183,INF
9.07575321,INF
9.0773201,INF
9.07795715,IND
9.07809162,INF
9.07845402,INF
9.07859516,INF
9.07966614,INF
9.08035183,INF
9.08045006,INF
9.08153439,INF
9.08191776,INF
9.08195496,INF
9.0827713,INF
9.08387375,INF
9.08403873,INF
9.08405399,INF
9.08465767,IND
9.08534336,INF
9.08665371,INF
9.08684635,INF
9.086936,INF
9.08823967,INF
9.08947372,INF
9.09051323,INF
9.090518,INF
9.09252357,INF
9.09361744,INF
9.0942297,INF
9.09492016,INF
9.09496498,INF
9.09520054,IND
9.09579754,INF
9.09731197,IND
9.09852409,INF
9.0990963,IND
9.09946823,INF
9.10002041,INF
9.1005106,INF
9.10058212,IND
9.10091114,INF
9.10219383,INF
9.10324764,INF
9.10337353,IND
9.10606861,INF
9.10611153,INF
9.11061764,INF
9.11072159,INF
9.11106873,IND
9.1113739,INF
9.11176777,INF
9.11187267,IND
9.11243248,INF
9.11362362,INF
9.11575603,IND
9.11657143,INF
9.11720181,IND
9.11747742,INF
9.11835098,INF
9.12038517,INF
9.12324238,IND
9.12401867,INF
9.12485409,INF
9.12503052,INF
9.12645531,INF
9.12670708,INF
9.12783623,IND
9.12827492,IND
9.1290617,IND
9.1295681,INF
9.1315403,INF
9.13180637,INF
9.13372421,IND
9.13391399,INF
9.13419724,INF
9.13426304,INF
9.13455105,INF
9.13505936,INF
9.13568687,INF
9.13646984,INF
9.13667297,INF
9.1369257,INF
9.14126205,INF
9.14156532,INF
9.14517689,INF
9.14650154,INF
9.14809608,INF
9.14854908,INF
9.1493082,INF
9.15071869,INF
9.15174484,INF
9.15183544,INF
9.15326118,IND
9.15414143,INF
9.15471268,INF
9.15542412,INF
9.15854073,INF
9.16146088,INF
9.16219234,IND
9.16245651,INF
9.16253662,INF
9.16257954,INF
9.16311455,INF
9.16527271,INF
9.16528988,INF
9.16761398,INF
9.16819191,INF
9.16901684,INF
9.17170048,INF
9.17465591,INF
9.17663383,INF
9.18005371,IND
9.18460178,INF
9.18644047,IND
9.18892097,INF
9.18966866,IND
9.18996334,INF
9.19029617,IND
9.19056129,INF
9.19154739,INF
9.19177341,IND
9.19247341,INF
9.19335365,INF
9.19471931,INF
9.19704247,INF
9.19898796,INF
9.19967651,INF
9.19968796,INF
9.20085239,INF
9.20096493,INF
9.20303917,INF
9.20382214,INF
9.20543385,IND
9.20564747,IND
9.20747471,INF
9.20841694,INF
9.20990753,INF
9.21176434,INF
9.21312046,IND
9.21341419,INF
9.21477795,INF
9.21576786,INF
9.21598625,INF
9.21621323,INF
9.21651268,INF
9.21730328,INF
9.21804142,INF
9.21816254,INF
9.223629,INF
9.22481251,INF
9.22534943,INF
9.22582054,INF
9.2286129,INF
9.23008347,INF
9.23132324,INF
9.23191643,INF
9.23202229,INF
9.23323536,INF
9.23407841,INF
9.23506165,INF
9.23542976,INF
9.2385006,IND
9.23869896,INF
9.2411232,INF
9.24179363,INF
9.2418251,INF
9.24326706,INF
9.24329758,INF
9.24551868,INF
9.24825764,INF
9.2486372,INF
9.24990845,INF
9.25156212,INF
9.25520134,INF
9.25617218,INF
9.26320553,INF
9.26322937,IND
9.26331329,INF
9.26422691,INF
9.26473331,INF
9.26497746,INF
9.26788521,INF
9.26845837,INF
9.26898384,INF
9.27061462,INF
9.27149773,INF
9.27295971,INF
9.27353001,INF
9.27474213,INF
9.27605724,INF
9.2762785,INF
9.27722359,INF
9.27786064,INF
9.27815151,IND
9.27854061,INF
9.27893829,INF
9.28101444,INF
9.28492928,IND
9.28665924,INF
9.28746223,INF
9.2912426,INF
9.29197884,INF
9.2924118,INF
9.29253769,INF
9.29260921,INF
9.29302311,IND
9.29363251,INF
9.29424953,INF
9.29497337,INF
9.29581833,INF
9.29613304,INF
9.29735565,INF
9.29761982,INF
9.29818916,INF
9.29954338,INF
9.29985046,INF
9.30163956,IND
9.30236721,INF
9.30320168,INF
9.30606461,INF
9.30660057,INF
9.30784416,INF
9.30888653,INF
9.31027222,INF
9.31053543,INF
9.31225014,INF
9.31228638,INF
9.31392002,IND
9.32090569,INF
9.32546043,INF
9.32654953,IND
9.32762909,INF
9.3322916,INF
9.33232021,INF
9.3324461,INF
9.33302689,INF
9.33424282,INF
9.33657742,INF
9.34015846,INF
9.34059525,INF
9.34070683,INF
9.3412962,INF
9.3419838,INF
9.34514904,INF
9.34596252,INF
9.34810066,INF
9.34999466,INF
9.3512888,INF
9.35165596,INF
9.35628414,INF
9.35723877,INF
9.36222649,INF
9.36240292,INF
9.36271,INF
9.36333466,INF
9.36345768,INF
9.36387157,INF
9.36605358,INF
9.36702442,INF
9.36807156,INF
9.37092304,INF
9.37193108,IND
9.37307835,INF
9.37332249,INF
9.37433338,INF
9.37631798,INF
9.37801552,INF
9.37846375,INF
9.3784771,INF
9.3787365,IND
9.37891197,INF
9.38131046,INF
9.38190842,INF
9.38349533,INF
9.38481426,INF
9.38611317,INF
9.38828945,INF
9.38841724,INF
9.38855267,INF
9.38904095,INF
9.39037418,IND
9.39221001,INF
9.39321899,INF
9.3940649,INF
9.39449787,INF
9.39502335,INF
9.3950758,IND
9.39677715,INF
9.39854527,INF
9.39860344,INF
9.39943123,INF
9.40079117,INF
9.40185928,INF
9.40439701,IND
9.40484047,INF
9.40497684,INF
9.40565109,INF
9.40788841,INF
9.40890884,INF
9.41155815,INF
9.41291332,INF
9.41558361,INF
9.41585732,IND
9.41594887,INF
9.41689396,INF
9.41836834,INF
9.41838455,IND
9.41903019,IND
9.41906643,IND
9.41910458,INF
9.42096996,IND
9.42118073,INF
9.42119312,INF
9.42145348,IND
9.42146492,INF
9.42187023,IND
9.42418289,INF
9.42472172,INF
9.42562199,INF
9.42567635,IND
9.42583942,INF
9.42629623,INF
9.42911625,INF
9.42969894,INF
9.42984104,INF
9.43233681,INF
9.43279266,INF
9.43327427,INF
9.43407154,INF
9.43566418,IND
9.43635464,INF
9.43655205,INF
9.43697643,INF
9.43990612,INF
9.44160748,INF
9.44224167,INF
9.44257164,IND
9.4436264,INF
9.44457817,INF
9.44600296,INF
9.44751263,INF
9.44762516,INF
9.4492054,INF
9.44953442,INF
9.45013332,INF
9.45066643,INF
9.4521265,INF
9.45287228,INF
9.45420074,INF
9.45589161,IND
9.45598507,INF
9.4565382,INF
9.45654392,INF
9.45727921,IND
9.45728111,INF
9.46099949,INF
9.46443367,INF
9.4645195,INF
9.46546745,INF
9.46560097,INF
9.46611786,INF
9.46752453,INF
9.46755505,INF
9.4696579,INF
9.47164059,INF
9.4735918,IND
9.47590065,INF
9.47628117,IND
9.47652721,INF
9.4800539,INF
9.4805336,INF
9.48213291,INF
9.48439598,INF
9.484725,INF
9.48492336,INF
9.48506832,INF
9.48515797,INF
9.48568821,INF
9.48688221,INF
9.48784161,INF
9.48855019,INF
9.48873901,IND
9.49036503,INF
9.49158001,IND
9.49172974,IND
9.49213219,INF
9.49258518,IND
9.4926939,IND
9.49272728,INF
9.49311447,INF
9.49319172,INF
9.49352455,INF
9.49492931,INF
9.4949646,INF
9.49522114,INF
9.4968338,INF
9.49697113,INF
9.49699974,INF
9.49726105,INF
9.49836159,INF
9.49885178,INF
9.4995985,INF
9.49980354,INF
9.50012779,INF
9.50052071,INF
9.5005722,IND
9.50115967,INF
9.50150108,INF
9.50208569,INF
9.50242901,INF
9.50259972,INF
9.50268269,INF
9.50361061,INF
9.50717831,IND
9.50848198,IND
9.51195908,INF
9.51270771,INF
9.51275539,INF
9.51383495,INF
9.51436996,INF
9.51465034,IND
9.51641083,INF
9.51737118,INF
9.51834297,INF
9.51887798,INF
9.52041721,INF
9.52208424,INF
9.52238846,INF
9.5226984,IND
9.52387524,INF
9.52592945,INF
9.52887249,INF
9.5292263,INF
9.52992439,INF
9.53152561,INF
9.53161621,INF
9.53173637,INF
9.53315544,INF
9.53515053,INF
9.53557777,INF
9.53761005,IND
9.53793335,INF
9.54006767,INF
9.54008865,INF
9.54103088,IND
9.54201889,INF
9.54204941,INF
9.54354382,IND
9.54453373,INF
9.54504776,INF
9.54562664,INF
9.5462923,INF
9.54699993,INF
9.54706097,IND
9.54723644,IND
9.54826355,INF
9.54971409,INF
9.55346394,INF
9.55430508,IND
9.55509567,INF
9.55715847,INF
9.55917645,INF
9.55963516,INF
9.55971241,INF
9.55971718,INF
9.56084347,INF
9.5609293,INF
9.56220245,IND
9.56242752,INF
9.56259632,IND
9.56276321,INF
9.56518173,IND
9.56602573,INF
9.56604671,INF
9.56608486,INF
9.56638241,IND
9.56961918,INF
9.56975842,IND
9.57287788,INF
9.57302856,INF
9.57388878,INF
9.57410145,INF
9.57573891,IND
9.57631397,INF
9.57734394,IND
9.57820034,INF
9.5794754,INF
9.57960701,INF
9.58005905,INF
9.58017159,INF
9.58036804,IND
9.58069611,INF
9.58135414,INF
9.58174038,INF
9.5825119,INF
9.58251381,INF
9.58542824,INF
9.58677006,INF
9.58735466,INF
9.59044743,INF
9.59243488,INF
9.59248829,INF
9.59570217,INF
9.59654617,INF
9.59741974,INF
9.59937859,INF
9.60513973,INF
9.60690784,IND
9.60764599,INF
9.60781288,INF
9.61012936,INF
9.61146545,INF
9.61156654,IND
9.61270809,INF
9.61270809,IND
9.61270809,IND
9.6146431,INF
9.61508179,INF
9.61851311,INF
9.61988544,IND
9.62235069,INF
9.62245178,INF
9.6228075,IND
9.62308598,INF
9.62350941,INF
9.62421227,INF
9.62514591,INF
9.62570095,INF
9.62647438,IND
9.62881756,IND
9.62994576,INF
9.63054276,INF
9.63071346,IND
9.6329155,INF
9.63350773,INF
9.63528538,INF
9.63603306,INF
9.63626862,INF
9.63643265,INF
9.63753414,INF
9.63818455,INF
9.63967896,INF
9.64201736,INF
9.64373112,INF
9.64445114,INF
9.64521408,INF
9.64879036,INF
9.64923191,INF
9.65065098,INF
9.65154362,INF
9.65278149,INF
9.65280628,INF
9.65368271,INF
9.65523911,INF
9.65897369,INF
9.65978527,INF
9.66009235,INF
9.66057968,INF
9.66064739,INF
9.66067028,INF
9.66138077,INF
9.66438866,INF
9.66461945,INF
9.66572857,INF
9.66658688,INF
9.66722488,INF
9.6683588,INF
9.66912079,INF
9.66961861,INF
9.66990566,INF
9.67089081,INF
9.67105865,INF
9.67280769,INF
9.67344379,INF
9.67351627,INF
9.67473316,INF
9.67614269,INF
9.67936325,INF
9.68033695,INF
9.68149853,INF
9.68314171,INF
9.6839323,INF
9.68400955,INF
9.68462276,INF
9.68561745,INF
9.68600464,INF
9.68845177,INF
9.68949223,INF
9.68984985,IND
9.68986988,INF
9.69203758,INF
9.69225216,INF
9.69226551,INF
9.69403076,INF
9.69449329,INF
9.69471264,IND
9.69611263,INF
9.70157719,INF
9.701684,INF
9.7031889,INF
9.70497322,INF
9.7083931,INF
9.71026707,INF
9.71033001,INF
9.71043682,INF
9.71051502,INF
9.71345615,INF
9.71500683,INF
9.71661663,INF
9.71728706,INF
9.71777821,INF
9.71796131,INF
9.71950436,INF
9.71998978,INF
9.720438,INF
9.72074413,INF
9.72134113,INF
9.72175884,INF
9.72247791,INF
9.72269821,INF
9.72286987,INF
9.72466278,INF
9.72470379,INF
9.72549057,INF
9.7285881,INF
9.73054504,INF
9.73205185,INF
9.73212051,INF
9.7335968,INF
9.73402214,INF
9.73421955,INF
9.73459721,INF
9.73481083,INF
9.73659992,IND
9.73737717,INF
9.73750687,IND
9.73754406,INF
9.73809147,INF
9.73831367,IND
9.73905182,IND
9.7407608,INF
9.74238682,INF
9.74339199,IND
9.74363232,INF
9.74612904,INF
9.74754906,INF
9.74839211,INF
9.74998379,INF
9.7501173,INF
9.75090218,INF
9.75164795,INF
9.75292873,INF
9.75435448,IND
9.75440025,IND
9.7554493,INF
9.75561047,INF
9.756073,INF
9.75750828,INF
9.75783157,INF
9.75788498,INF
9.75849915,INF
9.758708,IND
9.75878716,IND
9.75878716,IND
9.75878716,INF
9.7589159,INF
9.75920486,INF
9.7593689,INF
9.75997448,INF
9.760499,INF
9.76055717,INF
9.76386929,INF
9.76545525,INF
9.76578045,INF
9.76812744,INF
9.76836491,IND
9.76869202,INF
9.76940823,INF
9.76951694,INF
9.76974773,INF
9.76983166,INF
9.76985741,INF
9.77031708,INF
9.77060032,INF
9.77208805,INF
9.7729702,INF
9.77652836,INF
9.77709484,INF
9.77953529,INF
9.78006935,INF
9.7821207,IND
9.78238487,INF
9.78265667,IND
9.78364849,INF
9.78421402,INF
9.78542137,INF
9.78555107,INF
9.7870779,INF
9.78764343,IND
9.79023933,INF
9.79097557,INF
9.79373932,INF
9.79388332,INF
9.79388428,IND
9.79399681,INF
9.79568005,INF
9.7964716,INF
9.79727554,INF
9.79808521,INF
9.79877281,INF
9.80011845,INF
9.80020332,INF
9.80082607,INF
9.80398083,INF
9.80719852,INF
9.80722523,INF
9.80726433,INF
9.80756569,INF
9.80849934,INF
9.81222343,INF
9.81308556,INF
9.81322098,INF
9.81421566,INF
9.81512833,INF
9.81588268,INF
9.81630325,INF
9.81877422,INF
9.81934452,INF
9.8199749,INF
9.82077599,INF
9.82225132,INF
9.82318211,INF
9.82566071,INF
9.82584476,INF
9.82652855,IND
9.8268528,INF
9.82715225,INF
9.82955074,INF
9.83136082,INF
9.8328371,INF
9.83333015,INF
9.83829021,INF
9.83883667,INF
9.83980179,INF
9.84056473,INF
9.84097385,INF
9.8442049,INF
9.8449688,INF
9.84524727,INF
9.84697056,INF
9.8482523,INF
9.84848976,INF
9.84912014,INF
9.84939289,INF
9.85770035,INF
9.85895157,INF
9.86080551,INF
9.86086655,INF
9.8642931,INF
9.86578846,INF
9.86721325,INF
9.86828709,INF
9.86898708,INF
9.86936188,INF
9.87197971,INF
9.87336254,INF
9.87341022,IND
9.87987232,INF
9.88525105,INF
9.88936043,INF
9.88989735,INF
9.89087486,INF
9.89166832,INF
9.89182663,INF
9.89214706,INF
9.89214802,INF
9.89388752,INF
9.89455414,INF
9.89802361,INF
9.89823532,INF
9.89907932,INF
9.90074539,INF
9.90201664,INF
9.90574265,INF
9.90796089,INF
9.91012669,INF
9.91351414,INF
9.91465569,INF
9.91470432,IND
9.91492653,INF
9.91599941,INF
9.91685581,INF
9.91706944,INF
9.91708279,INF
9.91894913,IND
9.91940117,INF
9.91948318,INF
9.92036152,INF
9.92046547,INF
9.9242897,IND
9.92727757,IND
9.9279356,INF
9.9290638,INF
9.9296236,IND
9.92982197,IND
9.93166351,IND
9.93462276,INF
9.93572617,INF
9.93623066,INF
9.93670845,INF
9.93738651,INF
9.93926048,INF
9.93988228,IND
9.94254494,INF
9.94301701,INF
9.94437027,INF
9.94475365,INF
9.94494152,IND
9.94579983,INF
9.9462471,IND
9.94712639,INF
9.94841957,INF
9.95190716,INF
9.95246983,IND
9.95281792,IND
9.95403004,INF
9.95521259,INF
9.95530319,INF
9.95802879,INF
9.96116352,INF
9.96494675,INF
9.9650383,INF
9.96517944,INF
9.96618271,INF
9.96715832,INF
9.96726322,INF
9.96803474,INF
9.96907997,INF
9.96960163,INF
9.9696722,INF
9.97004509,INF
9.97086525,INF
9.97207451,IND
9.97251511,INF
9.97275829,INF
9.97402954,INF
9.97469139,INF
9.97540855,INF
9.97553158,INF
9.97637272,INF
9.97665215,INF
9.97776127,INF
9.97814751,INF
9.97879982,INF
9.97986603,INF
9.9807539,IND
9.98094463,INF
9.98099613,INF
9.98295116,INF
9.9856348,INF
9.98787403,INF
9.98815823,INF
9.98907089,INF
9.98922443,INF
9.98947716,INF
9.99253273,INF
9.99484539,INF
9.99531269,INF
9.99574947,IND
9.99617195,IND
9.9963541,INF
9.99824238,INF
9.99868011,INF
9.9995079,IND
10.0000324,INF
10.0051794,INF
10.0067759,INF
10.0093565,INF
10.009881,INF
10.0110321,INF
10.0136433,IND
10.0148077,INF
10.0183764,INF
10.0187178,IND
10.0187302,INF
10.0199032,INF
10.0259018,INF
10.0271626,INF
10.0277309,INF
10.0355434,INF
10.0385647,IND
10.0398035,INF
10.0406981,INF
10.040906,INF
10.0412884,IND
10.0415487,INF
10.0417023,INF
10.0417404,INF
10.0430069,INF
10.0449305,INF
10.0453062,INF
10.0469151,INF
10.0469685,INF
10.0491104,IND
10.0500612,INF
10.050456,INF
10.0515766,INF
10.0523148,INF
10.0530825,INF
10.0534267,INF
10.0545654,INF
10.0547676,INF
10.0554409,INF
